"April 27, 2015 at 10:43AM",Crossover.,http://www.linkedin.com/company/9308035,"Bengaluru Area, India",IN,Computer Software,Software Engineer - Java,"We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade applications. You will be part of a talented global software team that works on mission-critical applications. You will be responsible for Java/Java EE application development while providing expertise in the full software development lifecycle, from concept and design to testing. This role...",https://www.linkedin.com/jobs?viewJob=&jobId=46381950&trk=api*a130653*s139051*,No salary provided
"May 13, 2015 at 04:52PM",Theron International,http://www.linkedin.com/company/86923,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software",Network Engineer – DNS & Network Engineer F5," For - DNS engineer   ·         Strong experience in end to end DNS, DHCP &amp; BIND ·         Linux/ Solaris experience ·         Unix Scripting (mandatory) ·         F5 device, Firewall, Data routing  &amp; switching will be added advantage ·         L3 Support or very strong in L2 will also do ·         Excellent communication skills .         Worked on DNS, BIND, DHCP (mandatory), Vital QIP, I...",https://www.linkedin.com/jobs?viewJob=&jobId=48974439&trk=api*a130653*s139051*,No salary provided
"May 07, 2015 at 02:57PM",Haskell Communications Pvt. Ltd.,http://www.linkedin.com/company/3538979,"Bengaluru Area, India",IN,Telecommunications,Deployment Engineer,"HLR and IMS deployment engineers. Configure, deploy and test HLR and IMS equipment in a multi-vendor (Ericsson, Nokia/NSN, Huawei) environment. Write scripts to facilitate faster upgrades. Perform log analysis to determine configuration and other errors....",https://www.linkedin.com/jobs?viewJob=&jobId=48385058&trk=api*a130653*s139051*,No salary provided
"May 05, 2015 at 12:19PM",Qyk,http://www.linkedin.com/company/9219684,"Bengaluru Area, India",IN,Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*,No salary provided
"May 05, 2015 at 12:19PM",Qyk,http://www.linkedin.com/company/9219684,"Bengaluru Area, India",IN,Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*,No salary provided
"April 29, 2015 at 12:44PM",TenTenTen Digital Products Private Limited,http://www.linkedin.com/company/810765,"Bengaluru Area, India",IN,"Marketing and Advertising, Computer Software",Python Developers with MySql Experience (2+ yrs),Looking for a Senior Software Engineer with 3+ years of experience in Python and Linux to build large scale web and mobile products.  Technical Skills that you ABSOLUTELY MUST have:  - Python  - Experience working on ANY web framework  - Stored Procedures and Complex Queries on MySQL or PostgreSQL  - Webservers (nginx/uwsgi or Apache)  - Optimizing for high traffic/high availability platforms...,https://www.linkedin.com/jobs?viewJob=&jobId=60053356&trk=api*a130653*s139051*,No salary provided
"April 30, 2015 at 01:44PM",Xelpmoc Design & Tech,http://www.linkedin.com/company/9203777,"Bengaluru Area, India",IN,Internet,UI / UX Designer,"The position of UI/UX Designer at Xelpmoc is ideal for designers who aspire to become experts in web and mobile app design. It offers the opportunity to gain critical skills and experience by working simultaneously on a range of interesting and important projects. The successful candidate will benefit from top notch mentorship from our experienced staff, as well as our network of external experts....",https://www.linkedin.com/jobs?viewJob=&jobId=60345039&trk=api*a130653*s139051*,No salary provided
"May 05, 2015 at 07:50PM",DesignSense Software Technologies Private Limited,http://www.linkedin.com/company/3599488,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 11:52PM",Instahyre,http://www.linkedin.com/company/3663980,"Bengaluru Area, India",IN,Internet,Android / iOS Developer at 200+ companies,"Do you have mobile development experience and are you looking for software engineering opportunities at tech companies? Tired of applying to dozens of companies on job boards?  That's why we built Instahyre, a career marketplace that connects the best talent with tech companies in India. Simply sign up by importing your LinkedIn profile, and participate in a one week ""auction"" in which companies m...",https://www.linkedin.com/jobs?viewJob=&jobId=46302491&trk=api*a130653*s139051*,No salary provided
"April 27, 2015 at 12:44PM",Fullerene Solutions,http://www.linkedin.com/company/1882347,"Bengaluru Area, India",IN,"Internet, Consumer Services, E-Learning",Full Stack Developer -CTO,"Introduction We are two IIT-Delhi graduates ( 2011 batch) looking to bring in a Technical Co-Founder to join us in our startup- eStudyCorner, iWantTutor, a QnA, Course, Research, Analytics and Tutorinrg Platform. The product ( Version -1 ) is ready, and is currently being used by 1000 students in Public Beta. It generates revenue as well.  What stage are we in ? The product - ( version 1) has been...",https://www.linkedin.com/jobs?viewJob=&jobId=46342739&trk=api*a130653*s139051*,No salary provided
"April 30, 2015 at 01:44PM",Xelpmoc Design & Tech,http://www.linkedin.com/company/9203777,"Bengaluru Area, India",IN,Internet,UI / UX Designer,"The position of UI/UX Designer at Xelpmoc is ideal for designers who aspire to become experts in web and mobile app design. It offers the opportunity to gain critical skills and experience by working simultaneously on a range of interesting and important projects. The successful candidate will benefit from top notch mentorship from our experienced staff, as well as our network of external experts....",https://www.linkedin.com/jobs?viewJob=&jobId=60345039&trk=api*a130653*s139051*,No salary provided
"May 05, 2015 at 07:50PM",DesignSense Software Technologies Private Limited,http://www.linkedin.com/company/3599488,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 11:52PM",Instahyre,http://www.linkedin.com/company/3663980,"Bengaluru Area, India",IN,Internet,Android / iOS Developer at 200+ companies,"Do you have mobile development experience and are you looking for software engineering opportunities at tech companies? Tired of applying to dozens of companies on job boards?  That's why we built Instahyre, a career marketplace that connects the best talent with tech companies in India. Simply sign up by importing your LinkedIn profile, and participate in a one week ""auction"" in which companies m...",https://www.linkedin.com/jobs?viewJob=&jobId=46302491&trk=api*a130653*s139051*,No salary provided
